datum;pegel;wasserstand
2020-03-03 04:25:19;Celle;326
2020-03-03 04:25:19;Marklendorf;272
2020-03-03 04:25:19;Ahlden;366
2020-03-03 04:25:19;Rethem;387
2020-03-03 04:25:19;Eitze;529
2020-03-03 05:25:28;Grafhorst;92 
2020-03-03 05:25:28;Brenneckenbrück;252
2020-03-03 05:25:28;Langlingen;393
2020-03-03 05:25:28;Celle;326
2020-03-03 05:25:28;Marklendorf;271
2020-03-03 05:25:28;Ahlden;366
2020-03-03 05:25:28;Rethem;387
2020-03-03 05:25:28;Eitze;528
2020-03-03 06:25:41;Grafhorst;92 
2020-03-03 06:25:41;Brenneckenbrück;251
2020-03-03 06:25:41;Langlingen;393
2020-03-03 06:25:41;Celle;326
2020-03-03 06:25:41;Marklendorf;271
2020-03-03 06:25:41;Ahlden;366
2020-03-03 06:25:41;Rethem;387
2020-03-03 06:25:41;Eitze;528
2020-03-03 07:25:51;Grafhorst;91 
2020-03-03 07:25:51;Brenneckenbrück;251
2020-03-03 07:25:51;Langlingen;392
2020-03-03 07:25:51;Celle;326
2020-03-03 07:25:51;Marklendorf;271
2020-03-03 07:25:51;Ahlden;366
2020-03-03 07:25:51;Rethem;387
2020-03-03 07:25:51;Eitze;527
2020-03-03 08:25:58;Grafhorst;91 
2020-03-03 08:25:58;Brenneckenbrück;250
2020-03-03 08:25:58;Langlingen;392
2020-03-03 08:25:58;Celle;325
2020-03-03 08:25:58;Marklendorf;270
2020-03-03 08:25:58;Ahlden;366
2020-03-03 08:25:58;Rethem;387
2020-03-03 08:25:58;Eitze;527
2020-03-03 09:26:05;Grafhorst;91 
2020-03-03 09:26:05;Brenneckenbrück;250
2020-03-03 09:26:05;Langlingen;391
2020-03-03 09:26:05;Celle;324
2020-03-03 09:26:05;Marklendorf;271
2020-03-03 09:26:05;Ahlden;365
2020-03-03 09:26:05;Rethem;386
2020-03-03 09:26:05;Eitze;527
2020-03-03 10:26:12;Grafhorst;91 
2020-03-03 10:26:12;Brenneckenbrück;249
2020-03-03 10:26:12;Langlingen;391
2020-03-03 10:26:12;Celle;324
2020-03-03 10:26:12;Marklendorf;271
2020-03-03 10:26:12;Ahlden;365
2020-03-03 10:26:12;Rethem;386
2020-03-03 10:26:12;Eitze;526
2020-03-03 11:26:22;Grafhorst;92 
2020-03-03 11:26:22;Brenneckenbrück;248
2020-03-03 11:26:22;Langlingen;391
2020-03-03 11:26:22;Celle;324
2020-03-03 11:26:22;Marklendorf;270
2020-03-03 11:26:22;Ahlden;365
2020-03-03 11:26:22;Rethem;386
2020-03-03 11:26:22;Eitze;526
2020-03-03 12:26:29;Grafhorst;92 
2020-03-03 12:26:29;Brenneckenbrück;248
2020-03-03 12:26:29;Langlingen;390
2020-03-03 12:26:29;Celle;324
2020-03-03 12:26:29;Marklendorf;269
2020-03-03 12:26:29;Ahlden;365
2020-03-03 12:26:29;Rethem;386
2020-03-03 12:26:29;Eitze;526
2020-03-03 13:26:36;Grafhorst;92 
2020-03-03 13:26:36;Brenneckenbrück;248
2020-03-03 13:26:36;Langlingen;390
2020-03-03 13:26:36;Celle;324
2020-03-03 13:26:36;Marklendorf;268
2020-03-03 13:26:36;Ahlden;365
2020-03-03 13:26:36;Rethem;386
2020-03-03 13:26:36;Eitze;526
2020-03-03 14:26:41;Grafhorst;93 
2020-03-03 14:26:41;Brenneckenbrück;248
2020-03-03 14:26:41;Langlingen;390
2020-03-03 14:26:41;Celle;324
2020-03-03 14:26:41;Marklendorf;267
2020-03-03 14:26:41;Ahlden;365
2020-03-03 14:26:41;Rethem;386
2020-03-03 14:26:41;Eitze;526
2020-03-03 15:26:51;Grafhorst;93 
2020-03-03 15:26:51;Brenneckenbrück;248
2020-03-03 15:26:51;Langlingen;389
2020-03-03 15:26:51;Celle;323
2020-03-03 15:26:51;Marklendorf;267
2020-03-03 15:26:51;Ahlden;363
2020-03-03 15:26:51;Rethem;385
2020-03-03 15:26:51;Eitze;526
2020-03-03 16:27:02;Grafhorst;93 
2020-03-03 16:27:02;Brenneckenbrück;247
2020-03-03 16:27:02;Langlingen;389
2020-03-03 16:27:02;Celle;322
2020-03-03 16:27:02;Marklendorf;267
2020-03-03 16:27:02;Ahlden;363
2020-03-03 16:27:02;Rethem;385
2020-03-03 16:27:02;Eitze;525
2020-03-03 17:27:16;Grafhorst;93 
2020-03-03 17:27:16;Brenneckenbrück;246
2020-03-03 17:27:16;Langlingen;389
2020-03-03 17:27:16;Celle;322
2020-03-03 17:27:16;Marklendorf;267
2020-03-03 17:27:16;Ahlden;363
2020-03-03 17:27:16;Rethem;385
2020-03-03 17:27:16;Eitze;525
2020-03-03 18:27:23;Grafhorst;94 
2020-03-03 18:27:23;Brenneckenbrück;246
2020-03-03 18:27:23;Langlingen;389
2020-03-03 18:27:23;Celle;321
2020-03-03 18:27:23;Marklendorf;266
2020-03-03 18:27:23;Ahlden;363
2020-03-03 18:27:23;Rethem;385
2020-03-03 18:27:23;Eitze;525
2020-03-03 19:27:30;Grafhorst;93 
2020-03-03 19:27:30;Brenneckenbrück;246
2020-03-03 19:27:30;Langlingen;389
2020-03-03 19:27:30;Celle;321
2020-03-03 19:27:30;Marklendorf;268
2020-03-03 19:27:30;Ahlden;363
2020-03-03 19:27:30;Rethem;385
2020-03-03 19:27:30;Eitze;524
2020-03-03 20:27:37;Grafhorst;94 
2020-03-03 20:27:37;Brenneckenbrück;245
2020-03-03 20:27:37;Langlingen;389
2020-03-03 20:27:37;Celle;321
2020-03-03 20:27:37;Marklendorf;266
2020-03-03 20:27:37;Ahlden;363
2020-03-03 20:27:37;Rethem;385
2020-03-03 20:27:37;Eitze;524
2020-03-03 21:27:45;Grafhorst;94 
2020-03-03 21:27:45;Brenneckenbrück;245
2020-03-03 21:27:45;Langlingen;389
2020-03-03 21:27:45;Celle;320
2020-03-03 21:27:45;Marklendorf;266
2020-03-03 21:27:45;Ahlden;361
2020-03-03 21:27:45;Rethem;384
2020-03-03 21:27:45;Eitze;524
2020-03-03 22:27:52;Grafhorst;94 
2020-03-03 22:27:52;Brenneckenbrück;244
2020-03-03 22:27:52;Langlingen;389
2020-03-03 22:27:52;Celle;320
2020-03-03 22:27:52;Marklendorf;266
2020-03-03 22:27:52;Ahlden;361
2020-03-03 22:27:52;Rethem;384
2020-03-03 22:27:52;Eitze;523
2020-03-03 23:27:57;Grafhorst;93 
2020-03-03 23:27:57;Brenneckenbrück;244
2020-03-03 23:27:57;Langlingen;388
2020-03-03 23:27:57;Celle;319
2020-03-03 23:27:57;Marklendorf;265
2020-03-03 23:27:57;Ahlden;361
2020-03-03 23:27:57;Rethem;384
2020-03-03 23:27:57;Eitze;523
2020-03-04 00:28:04;Grafhorst;93 
2020-03-04 00:28:04;Brenneckenbrück;243
2020-03-04 00:28:04;Langlingen;388
2020-03-04 00:28:04;Celle;319
2020-03-04 00:28:04;Marklendorf;264
2020-03-04 00:28:04;Ahlden;361
2020-03-04 00:28:04;Rethem;384
2020-03-04 00:28:04;Eitze;522
2020-03-04 01:28:12;Grafhorst;92 
2020-03-04 01:28:12;Brenneckenbrück;242
2020-03-04 01:28:12;Langlingen;388
2020-03-04 01:28:12;Celle;319
2020-03-04 01:28:12;Marklendorf;264
2020-03-04 01:28:12;Ahlden;361
2020-03-04 01:28:12;Rethem;384
2020-03-04 01:28:12;Eitze;522
2020-03-04 02:28:20;Grafhorst;92 
2020-03-04 02:28:20;Brenneckenbrück;242
2020-03-04 02:28:20;Langlingen;387
2020-03-04 02:28:20;Celle;318
2020-03-04 02:28:20;Marklendorf;264
2020-03-04 02:28:20;Ahlden;361
2020-03-04 02:28:20;Rethem;384
2020-03-04 02:28:20;Eitze;522
2020-03-04 03:28:26;Grafhorst;92 
2020-03-04 03:28:26;Brenneckenbrück;241
2020-03-04 03:28:26;Langlingen;387
2020-03-04 03:28:26;Celle;318
2020-03-04 03:28:26;Marklendorf;264
2020-03-04 03:28:26;Ahlden;359
2020-03-04 03:28:26;Rethem;383
2020-03-04 03:28:26;Eitze;522
2020-03-04 04:28:32;Grafhorst;91 
2020-03-04 04:28:32;Brenneckenbrück;240
2020-03-04 04:28:32;Langlingen;387
2020-03-04 04:28:32;Celle;317
2020-03-04 04:28:32;Marklendorf;262
2020-03-04 04:28:32;Ahlden;359
2020-03-04 04:28:32;Rethem;383
2020-03-04 04:28:32;Eitze;521
2020-03-04 05:28:39;Grafhorst;91 
2020-03-04 05:28:39;Brenneckenbrück;239
2020-03-04 05:28:39;Langlingen;387
2020-03-04 05:28:39;Celle;317
2020-03-04 05:28:39;Marklendorf;262
2020-03-04 05:28:39;Ahlden;359
2020-03-04 05:28:39;Rethem;383
2020-03-04 05:28:39;Eitze;521
2020-03-04 06:28:48;Grafhorst;91 
2020-03-04 06:28:48;Brenneckenbrück;239
2020-03-04 06:28:48;Langlingen;387
2020-03-04 06:28:48;Celle;316
2020-03-04 06:28:48;Marklendorf;262
2020-03-04 06:28:48;Ahlden;359
2020-03-04 06:28:48;Rethem;383
2020-03-04 06:28:48;Eitze;521
2020-03-04 07:28:56;Grafhorst;90 
2020-03-04 07:28:56;Brenneckenbrück;238
2020-03-04 07:28:56;Langlingen;385
2020-03-04 07:28:56;Celle;316
2020-03-04 07:28:56;Marklendorf;261
2020-03-04 07:28:56;Ahlden;359
2020-03-04 07:28:56;Rethem;383
2020-03-04 07:28:56;Eitze;520
2020-03-04 08:29:11;Grafhorst;90 
2020-03-04 08:29:11;Brenneckenbrück;237
2020-03-04 08:29:11;Langlingen;384
2020-03-04 08:29:11;Celle;315
2020-03-04 08:29:11;Marklendorf;261
2020-03-04 08:29:11;Ahlden;359
2020-03-04 08:29:11;Rethem;383
2020-03-04 08:29:11;Eitze;520
2020-03-04 09:29:17;Grafhorst;90 
2020-03-04 09:29:17;Brenneckenbrück;237
2020-03-04 09:29:17;Langlingen;384
2020-03-04 09:29:17;Celle;313
2020-03-04 09:29:17;Marklendorf;260
2020-03-04 09:29:17;Ahlden;357
2020-03-04 09:29:17;Rethem;382
2020-03-04 09:29:17;Eitze;519
2020-03-04 10:29:27;Grafhorst;90 
2020-03-04 10:29:27;Brenneckenbrück;236
2020-03-04 10:29:27;Langlingen;384
2020-03-04 10:29:27;Celle;312
2020-03-04 10:29:27;Marklendorf;259
2020-03-04 10:29:27;Ahlden;357
2020-03-04 10:29:27;Rethem;382
2020-03-04 10:29:27;Eitze;519
2020-03-04 11:29:37;Grafhorst;89 
2020-03-04 11:29:37;Brenneckenbrück;236
2020-03-04 11:29:37;Langlingen;385
2020-03-04 11:29:37;Celle;312
2020-03-04 11:29:37;Marklendorf;258
2020-03-04 11:29:37;Ahlden;357
2020-03-04 11:29:37;Rethem;382
2020-03-04 11:29:37;Eitze;519
2020-03-04 12:29:48;Grafhorst;89 
2020-03-04 12:29:48;Brenneckenbrück;235
2020-03-04 12:29:48;Langlingen;385
2020-03-04 12:29:48;Celle;311
2020-03-04 12:29:48;Marklendorf;257
2020-03-04 12:29:48;Ahlden;357
2020-03-04 12:29:48;Rethem;382
2020-03-04 12:29:48;Eitze;518
2020-03-04 13:29:59;Grafhorst;89 
2020-03-04 13:29:59;Brenneckenbrück;235
2020-03-04 13:29:59;Langlingen;385
2020-03-04 13:29:59;Celle;311
2020-03-04 13:29:59;Marklendorf;256
2020-03-04 13:29:59;Ahlden;357
2020-03-04 13:29:59;Rethem;382
2020-03-04 13:29:59;Eitze;518
2020-03-04 14:30:04;Grafhorst;89 
2020-03-04 14:30:04;Brenneckenbrück;234
2020-03-04 14:30:04;Langlingen;384
2020-03-04 14:30:04;Celle;310
2020-03-04 14:30:04;Marklendorf;256
2020-03-04 14:30:04;Ahlden;Kei
2020-03-04 14:30:04;Rethem;Kei
2020-03-04 14:30:04;Eitze;518
2020-03-04 15:30:13;Grafhorst;88 
2020-03-04 15:30:13;Brenneckenbrück;233
2020-03-04 15:30:13;Langlingen;384
2020-03-04 15:30:13;Celle;309
2020-03-04 15:30:13;Marklendorf;255
2020-03-04 15:30:13;Ahlden;355
2020-03-04 15:30:13;Rethem;382
2020-03-04 15:30:13;Eitze;518
2020-03-04 16:30:20;Grafhorst;88 
2020-03-04 16:30:20;Brenneckenbrück;233
2020-03-04 16:30:20;Langlingen;384
2020-03-04 16:30:20;Celle;308
2020-03-04 16:30:20;Marklendorf;258
2020-03-04 16:30:20;Ahlden;355
2020-03-04 16:30:20;Rethem;382
2020-03-04 16:30:20;Eitze;517
2020-03-04 17:30:34;Grafhorst;88 
2020-03-04 17:30:34;Brenneckenbrück;232
2020-03-04 17:30:34;Langlingen;383
2020-03-04 17:30:34;Celle;308
2020-03-04 17:30:34;Marklendorf;255
2020-03-04 17:30:34;Ahlden;355
2020-03-04 17:30:34;Rethem;382
2020-03-04 17:30:34;Eitze;518
2020-03-04 18:30:42;Grafhorst;88 
2020-03-04 18:30:42;Brenneckenbrück;231
2020-03-04 18:30:42;Langlingen;383
2020-03-04 18:30:42;Celle;307
2020-03-04 18:30:42;Marklendorf;253
2020-03-04 18:30:42;Ahlden;355
2020-03-04 18:30:42;Rethem;382
2020-03-04 18:30:42;Eitze;517
2020-03-04 19:30:53;Grafhorst;88 
2020-03-04 19:30:53;Brenneckenbrück;231
2020-03-04 19:30:53;Langlingen;383
2020-03-04 19:30:53;Celle;307
2020-03-04 19:30:53;Marklendorf;254
2020-03-04 19:30:53;Ahlden;355
2020-03-04 19:30:53;Rethem;382
2020-03-04 19:30:53;Eitze;517
2020-03-04 20:30:59;Grafhorst;88 
2020-03-04 20:30:59;Brenneckenbrück;230
2020-03-04 20:30:59;Langlingen;382
2020-03-04 20:30:59;Celle;306
2020-03-04 20:30:59;Marklendorf;253
2020-03-04 20:30:59;Ahlden;Kei
2020-03-04 20:30:59;Rethem;Kei
2020-03-04 20:30:59;Eitze;517
2020-03-04 21:31:05;Grafhorst;88 
2020-03-04 21:31:05;Brenneckenbrück;229
2020-03-04 21:31:05;Langlingen;382
2020-03-04 21:31:05;Celle;306
2020-03-04 21:31:05;Marklendorf;252
2020-03-04 21:31:05;Ahlden;353
2020-03-04 21:31:05;Rethem;380
2020-03-04 21:31:05;Eitze;516
2020-03-04 22:31:14;Grafhorst;88 
2020-03-04 22:31:14;Brenneckenbrück;229
2020-03-04 22:31:14;Langlingen;382
2020-03-04 22:31:14;Celle;305
2020-03-04 22:31:14;Marklendorf;251
2020-03-04 22:31:14;Ahlden;353
2020-03-04 22:31:14;Rethem;380
2020-03-04 22:31:14;Eitze;516
2020-03-04 23:31:23;Grafhorst;87 
2020-03-04 23:31:23;Brenneckenbrück;228
2020-03-04 23:31:23;Langlingen;382
2020-03-04 23:31:23;Celle;304
2020-03-04 23:31:23;Marklendorf;250
2020-03-04 23:31:23;Ahlden;353
2020-03-04 23:31:23;Rethem;380
2020-03-04 23:31:23;Eitze;516
2020-03-05 00:31:32;Grafhorst;87 
2020-03-05 00:31:32;Brenneckenbrück;227
2020-03-05 00:31:32;Langlingen;382
2020-03-05 00:31:32;Celle;303
2020-03-05 00:31:32;Marklendorf;250
2020-03-05 00:31:32;Ahlden;353
2020-03-05 00:31:32;Rethem;380
2020-03-05 00:31:32;Eitze;516
2020-03-05 01:31:41;Grafhorst;87 
2020-03-05 01:31:41;Brenneckenbrück;227
2020-03-05 01:31:41;Langlingen;382
2020-03-05 01:31:41;Celle;303
2020-03-05 01:31:41;Marklendorf;250
2020-03-05 01:31:41;Ahlden;353
2020-03-05 01:31:41;Rethem;380
2020-03-05 01:31:41;Eitze;516
2020-03-05 02:31:47;Grafhorst;86 
2020-03-05 02:31:47;Brenneckenbrück;226
2020-03-05 02:31:47;Langlingen;381
2020-03-05 02:31:47;Celle;302
2020-03-05 02:31:47;Marklendorf;248
2020-03-05 02:31:47;Ahlden;Kei
2020-03-05 02:31:47;Rethem;Kei
2020-03-05 02:31:47;Eitze;515
2020-03-05 03:31:53;Grafhorst;86 
2020-03-05 03:31:53;Brenneckenbrück;225
2020-03-05 03:31:53;Langlingen;381
2020-03-05 03:31:53;Celle;301
2020-03-05 03:31:53;Marklendorf;248
2020-03-05 03:31:53;Ahlden;350
2020-03-05 03:31:53;Rethem;379
2020-03-05 03:31:53;Eitze;515
2020-03-05 04:31:58;Grafhorst;86 
2020-03-05 04:31:58;Brenneckenbrück;224
2020-03-05 04:31:58;Langlingen;381
2020-03-05 04:31:58;Celle;300
2020-03-05 04:31:58;Marklendorf;247
2020-03-05 04:31:58;Ahlden;350
2020-03-05 04:31:58;Rethem;379
2020-03-05 04:31:58;Eitze;514
2020-03-05 05:32:03;Grafhorst;86 
2020-03-05 05:32:03;Brenneckenbrück;223
2020-03-05 05:32:03;Langlingen;380
2020-03-05 05:32:03;Celle;299
2020-03-05 05:32:03;Marklendorf;246
2020-03-05 05:32:03;Ahlden;350
2020-03-05 05:32:03;Rethem;379
2020-03-05 05:32:03;Eitze;514
2020-03-05 06:32:11;Grafhorst;86 
2020-03-05 06:32:11;Brenneckenbrück;223
2020-03-05 06:32:11;Langlingen;380
2020-03-05 06:32:11;Celle;299
2020-03-05 06:32:11;Marklendorf;246
2020-03-05 06:32:11;Ahlden;350
2020-03-05 06:32:11;Rethem;379
2020-03-05 06:32:11;Eitze;514
2020-03-05 07:32:16;Grafhorst;86 
2020-03-05 07:32:16;Brenneckenbrück;222
2020-03-05 07:32:16;Langlingen;380
2020-03-05 07:32:16;Celle;298
2020-03-05 07:32:16;Marklendorf;245
2020-03-05 07:32:16;Ahlden;350
2020-03-05 07:32:16;Rethem;379
2020-03-05 07:32:16;Eitze;514
2020-03-05 08:32:36;Grafhorst;86 
2020-03-05 08:32:36;Brenneckenbrück;221
2020-03-05 08:32:36;Langlingen;380
2020-03-05 08:32:36;Celle;298
2020-03-05 08:32:36;Marklendorf;244
2020-03-05 08:32:36;Ahlden;Kei
2020-03-05 08:32:36;Rethem;Kei
2020-03-05 08:32:36;Eitze;513
2020-03-05 09:32:47;Grafhorst;86 
2020-03-05 09:32:47;Brenneckenbrück;221
2020-03-05 09:32:47;Langlingen;381
2020-03-05 09:32:47;Celle;297
2020-03-05 09:32:47;Marklendorf;241
2020-03-05 09:32:47;Ahlden;347
2020-03-05 09:32:47;Rethem;378
2020-03-05 09:32:47;Eitze;513
2020-03-05 10:32:53;Grafhorst;85 
2020-03-05 10:32:53;Brenneckenbrück;220
2020-03-05 10:32:53;Langlingen;381
2020-03-05 10:32:53;Celle;297
2020-03-05 10:32:53;Marklendorf;239
2020-03-05 10:32:53;Ahlden;347
2020-03-05 10:32:53;Rethem;378
2020-03-05 10:32:53;Eitze;513
2020-03-05 11:33:02;Grafhorst;85 
2020-03-05 11:33:02;Brenneckenbrück;220
2020-03-05 11:33:02;Langlingen;381
2020-03-05 11:33:02;Celle;296
2020-03-05 11:33:02;Marklendorf;245
2020-03-05 11:33:02;Ahlden;347
2020-03-05 11:33:02;Rethem;378
2020-03-05 11:33:02;Eitze;512
2020-03-05 12:33:09;Grafhorst;85 
2020-03-05 12:33:09;Brenneckenbrück;220
2020-03-05 12:33:09;Langlingen;381
2020-03-05 12:33:09;Celle;296
2020-03-05 12:33:09;Marklendorf;231
2020-03-05 12:33:09;Ahlden;347
2020-03-05 12:33:09;Rethem;378
2020-03-05 12:33:09;Eitze;512
2020-03-05 13:33:19;Grafhorst;85 
2020-03-05 13:33:19;Brenneckenbrück;219
2020-03-05 13:33:19;Langlingen;380
2020-03-05 13:33:19;Celle;295
2020-03-05 13:33:19;Marklendorf;238
2020-03-05 13:33:19;Ahlden;347
2020-03-05 13:33:19;Rethem;378
2020-03-05 13:33:19;Eitze;512
2020-03-05 14:33:25;Grafhorst;85 
2020-03-05 14:33:25;Brenneckenbrück;219
2020-03-05 14:33:25;Langlingen;380
2020-03-05 14:33:25;Celle;291
2020-03-05 14:33:25;Marklendorf;238
2020-03-05 14:33:25;Ahlden;Kei
2020-03-05 14:33:25;Rethem;Kei
2020-03-05 14:33:25;Eitze;512
2020-03-05 15:33:31;Grafhorst;85 
2020-03-05 15:33:31;Brenneckenbrück;219
2020-03-05 15:33:31;Langlingen;379
2020-03-05 15:33:31;Celle;291
2020-03-05 15:33:31;Marklendorf;237
2020-03-05 15:33:31;Ahlden;342
2020-03-05 15:33:31;Rethem;376
2020-03-05 15:33:31;Eitze;511
2020-03-05 16:33:36;Grafhorst;85 
2020-03-05 16:33:36;Brenneckenbrück;218
2020-03-05 16:33:36;Langlingen;379
2020-03-05 16:33:36;Celle;291
2020-03-05 16:33:36;Marklendorf;236
2020-03-05 16:33:36;Ahlden;342
2020-03-05 16:33:36;Rethem;376
2020-03-05 16:33:36;Eitze;511
2020-03-05 17:33:41;Grafhorst;85 
2020-03-05 17:33:41;Brenneckenbrück;219
2020-03-05 17:33:41;Langlingen;379
2020-03-05 17:33:41;Celle;291
2020-03-05 17:33:41;Marklendorf;235
2020-03-05 17:33:41;Ahlden;342
2020-03-05 17:33:41;Rethem;376
2020-03-05 17:33:41;Eitze;510
2020-03-05 18:33:49;Grafhorst;85 
2020-03-05 18:33:49;Brenneckenbrück;217
2020-03-05 18:33:49;Langlingen;379
2020-03-05 18:33:49;Celle;291
2020-03-05 18:33:49;Marklendorf;235
2020-03-05 18:33:49;Ahlden;342
2020-03-05 18:33:49;Rethem;376
2020-03-05 18:33:49;Eitze;510
2020-03-05 19:34:01;Grafhorst;85 
2020-03-05 19:34:01;Brenneckenbrück;217
2020-03-05 19:34:01;Langlingen;378
2020-03-05 19:34:01;Celle;291
2020-03-05 19:34:01;Marklendorf;234
2020-03-05 19:34:01;Ahlden;342
2020-03-05 19:34:01;Rethem;376
2020-03-05 19:34:01;Eitze;510
2020-03-05 20:34:10;Grafhorst;85 
2020-03-05 20:34:10;Brenneckenbrück;216
2020-03-05 20:34:10;Langlingen;377
2020-03-05 20:34:10;Celle;291
2020-03-05 20:34:10;Marklendorf;239
2020-03-05 20:34:10;Ahlden;Kei
2020-03-05 20:34:10;Rethem;Kei
2020-03-05 20:34:10;Eitze;509
2020-03-05 21:34:15;Grafhorst;85 
2020-03-05 21:34:15;Brenneckenbrück;216
2020-03-05 21:34:15;Langlingen;377
2020-03-05 21:34:15;Celle;290
2020-03-05 21:34:15;Marklendorf;230
2020-03-05 21:34:15;Ahlden;338
2020-03-05 21:34:15;Rethem;374
2020-03-05 21:34:15;Eitze;508
2020-03-05 22:34:23;Grafhorst;85 
2020-03-05 22:34:23;Brenneckenbrück;215
2020-03-05 22:34:23;Langlingen;378
2020-03-05 22:34:23;Celle;290
2020-03-05 22:34:23;Marklendorf;231
2020-03-05 22:34:23;Ahlden;338
2020-03-05 22:34:23;Rethem;374
2020-03-05 22:34:23;Eitze;508
2020-03-05 23:34:28;Grafhorst;85 
2020-03-05 23:34:28;Brenneckenbrück;215
2020-03-05 23:34:28;Langlingen;378
2020-03-05 23:34:28;Celle;290
2020-03-05 23:34:28;Marklendorf;231
2020-03-05 23:34:28;Ahlden;338
2020-03-05 23:34:28;Rethem;374
2020-03-05 23:34:28;Eitze;508
2020-03-06 00:34:37;Grafhorst;84 
2020-03-06 00:34:37;Brenneckenbrück;214
2020-03-06 00:34:37;Langlingen;377
2020-03-06 00:34:37;Celle;289
2020-03-06 00:34:37;Marklendorf;230
2020-03-06 00:34:37;Ahlden;338
2020-03-06 00:34:37;Rethem;374
2020-03-06 00:34:37;Eitze;508
2020-03-06 01:34:46;Grafhorst;84 
2020-03-06 01:34:46;Brenneckenbrück;214
2020-03-06 01:34:46;Langlingen;377
2020-03-06 01:34:46;Celle;288
2020-03-06 01:34:46;Marklendorf;229
2020-03-06 01:34:46;Ahlden;338
2020-03-06 01:34:46;Rethem;374
2020-03-06 01:34:46;Eitze;508
2020-03-06 02:34:51;Grafhorst;84 
2020-03-06 02:34:51;Brenneckenbrück;213
2020-03-06 02:34:51;Langlingen;377
2020-03-06 02:34:51;Celle;288
2020-03-06 02:34:51;Marklendorf;228
2020-03-06 02:34:51;Ahlden;Kei
2020-03-06 02:34:51;Rethem;Kei
2020-03-06 02:34:51;Eitze;507
2020-03-06 03:35:00;Grafhorst;84 
2020-03-06 03:35:00;Brenneckenbrück;213
2020-03-06 03:35:00;Langlingen;376
2020-03-06 03:35:00;Celle;288
2020-03-06 03:35:00;Marklendorf;228
2020-03-06 03:35:00;Ahlden;333
2020-03-06 03:35:00;Rethem;372
2020-03-06 03:35:00;Eitze;507
2020-03-06 04:35:05;Grafhorst;84 
2020-03-06 04:35:05;Brenneckenbrück;213
2020-03-06 04:35:05;Langlingen;376
2020-03-06 04:35:05;Celle;288
2020-03-06 04:35:05;Marklendorf;227
2020-03-06 04:35:05;Ahlden;333
2020-03-06 04:35:05;Rethem;372
2020-03-06 04:35:05;Eitze;506
2020-03-06 05:35:14;Grafhorst;84 
2020-03-06 05:35:14;Brenneckenbrück;213
2020-03-06 05:35:14;Langlingen;377
2020-03-06 05:35:14;Celle;287
2020-03-06 05:35:14;Marklendorf;226
2020-03-06 05:35:14;Ahlden;333
2020-03-06 05:35:14;Rethem;372
2020-03-06 05:35:14;Eitze;506
2020-03-06 06:35:21;Grafhorst;84 
2020-03-06 06:35:21;Brenneckenbrück;213
2020-03-06 06:35:21;Langlingen;377
2020-03-06 06:35:21;Celle;287
2020-03-06 06:35:21;Marklendorf;226
2020-03-06 06:35:21;Ahlden;333
2020-03-06 06:35:21;Rethem;372
2020-03-06 06:35:21;Eitze;506
2020-03-06 07:35:26;Grafhorst;85 
2020-03-06 07:35:26;Brenneckenbrück;213
2020-03-06 07:35:26;Langlingen;376
2020-03-06 07:35:26;Celle;286
2020-03-06 07:35:26;Marklendorf;225
2020-03-06 07:35:26;Ahlden;333
2020-03-06 07:35:26;Rethem;372
2020-03-06 07:35:26;Eitze;506
2020-03-06 08:35:41;Grafhorst;85 
2020-03-06 08:35:41;Brenneckenbrück;213
2020-03-06 08:35:41;Langlingen;376
2020-03-06 08:35:41;Celle;286
2020-03-06 08:35:41;Marklendorf;225
2020-03-06 08:35:41;Ahlden;Kei
2020-03-06 08:35:41;Rethem;Kei
2020-03-06 08:35:41;Eitze;505
2020-03-06 09:35:55;Grafhorst;85 
2020-03-06 09:35:55;Brenneckenbrück;213
2020-03-06 09:35:55;Langlingen;376
2020-03-06 09:35:55;Celle;285
2020-03-06 09:35:55;Marklendorf;224
2020-03-06 09:35:55;Ahlden;328
2020-03-06 09:35:55;Rethem;369
2020-03-06 09:35:55;Eitze;504
2020-03-06 10:36:05;Grafhorst;85 
2020-03-06 10:36:05;Brenneckenbrück;213
2020-03-06 10:36:05;Langlingen;375
2020-03-06 10:36:05;Celle;284
2020-03-06 10:36:05;Marklendorf;224
2020-03-06 10:36:05;Ahlden;328
2020-03-06 10:36:05;Rethem;369
2020-03-06 10:36:05;Eitze;505
2020-03-06 11:36:12;Grafhorst;86 
2020-03-06 11:36:12;Brenneckenbrück;213
2020-03-06 11:36:12;Langlingen;375
2020-03-06 11:36:12;Celle;284
2020-03-06 11:36:12;Marklendorf;223
2020-03-06 11:36:12;Ahlden;328
2020-03-06 11:36:12;Rethem;369
2020-03-06 11:36:12;Eitze;504
2020-03-06 12:36:18;Grafhorst;86 
2020-03-06 12:36:18;Brenneckenbrück;214
2020-03-06 12:36:18;Langlingen;376
2020-03-06 12:36:18;Celle;284
2020-03-06 12:36:18;Marklendorf;222
2020-03-06 12:36:18;Ahlden;328
2020-03-06 12:36:18;Rethem;369
2020-03-06 12:36:18;Eitze;504
2020-03-06 13:36:23;Grafhorst;86 
2020-03-06 13:36:23;Brenneckenbrück;215
2020-03-06 13:36:23;Langlingen;376
2020-03-06 13:36:23;Celle;284
2020-03-06 13:36:23;Marklendorf;221
2020-03-06 13:36:23;Ahlden;328
2020-03-06 13:36:23;Rethem;369
2020-03-06 13:36:23;Eitze;504
